"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.22044604925031e-16,0.422588033323708,0.175,0.129,6.28763707766211e-12,"ATP6V0E2"
2.22044604925031e-16,0.523069634988997,0.156,0.112,6.28763707766211e-12,"PRRG1"
2.22044604925031e-16,0.791817171670512,0.138,0.098,6.28763707766211e-12,"CD82"
2.22044604925031e-16,0.609466696246251,0.119,0.081,6.28763707766211e-12,"DEXI"
2.50656324414273e-16,-0.854429796722941,0.068,0.1,7.09783513843896e-12,"PLEKHG1"
2.87181144923531e-16,-0.677570254714622,0.244,0.287,8.13210848079963e-12,"PTGER3"
3.18293789431084e-16,-0.670429143563326,0.24,0.283,9.01312523532e-12,"PDE1A"
3.29645126155425e-16,-0.357891527247223,0.483,0.515,9.33456103734316e-12,"WSB1"
3.58555741884959e-16,-0.628331117640305,0.112,0.15,1.01532229429564e-11,"ETV6"
3.85437360817874e-16,-0.555393518567362,0.154,0.196,1.09144297462797e-11,"TMCC1"
3.86353739710169e-16,-0.695282314728969,0.136,0.175,1.09403788473728e-11,"PPP1R12B"
4.35502097285585e-16,-0.920765968217222,0.25,0.29,1.23321128888359e-11,"TGFBR2"
4.44089209850063e-16,0.25671195340868,0.376,0.313,1.25752741553242e-11,"EIF3G"
4.44089209850063e-16,0.314687283991084,0.273,0.217,1.25752741553242e-11,"PRMT1"
4.44089209850063e-16,0.303062646997515,0.252,0.199,1.25752741553242e-11,"PTS"
4.44089209850063e-16,0.406529865558564,0.254,0.202,1.25752741553242e-11,"GOT1"
4.44089209850063e-16,0.395372630004151,0.242,0.19,1.25752741553242e-11,"SCAMP2"
4.44089209850063e-16,0.459679187374446,0.233,0.183,1.25752741553242e-11,"ABCB1"
4.44089209850063e-16,0.332370942732632,0.195,0.147,1.25752741553242e-11,"TMEM126B"
4.44089209850063e-16,0.507201086765553,0.189,0.143,1.25752741553242e-11,"NME1"
4.44089209850063e-16,0.411961371578526,0.187,0.141,1.25752741553242e-11,"HMG20B"
4.44089209850063e-16,0.408400489749772,0.17,0.125,1.25752741553242e-11,"SLC39A13"
4.5586838306334e-16,-0.523557937686435,0.146,0.187,1.29088250032046e-11,"FREM1"
5.13027947586601e-16,-0.852340489890877,0.132,0.17,1.45274123918098e-11,"PCDH9"
5.17997416514424e-16,-0.700176306519418,0.073,0.105,1.46681328434389e-11,"PARM1"
5.49069454707178e-16,-0.447601219310788,0.239,0.284,1.55479997489432e-11,"AKAP13"
5.83055985194465e-16,-0.715528660644406,0.116,0.153,1.65103963327517e-11,"LIMS2"
6.01171898170741e-16,-0.58895622328407,0.212,0.254,1.70233846405009e-11,"C1orf56"
6.36867000743158e-16,-0.525981201785624,0.164,0.205,1.8034162860044e-11,"MYO1B"
6.53112530259891e-16,-0.393225069431727,0.211,0.257,1.84941875193693e-11,"FAF1"
6.54835286077974e-16,-0.640732816014837,0.114,0.152,1.854297079587e-11,"ICA1"
6.66133814775094e-16,0.320096660125093,0.35,0.291,1.88629112329863e-11,"HNRNPF"
6.66133814775094e-16,0.315659617942907,0.291,0.233,1.88629112329863e-11,"PSMB2"
6.66133814775094e-16,0.285474279179401,0.27,0.215,1.88629112329863e-11,"SPSB3"
6.66133814775094e-16,0.339096656805621,0.214,0.164,1.88629112329863e-11,"TUSC2"
6.66133814775094e-16,0.342459099966946,0.205,0.156,1.88629112329863e-11,"SDF2"
6.66133814775094e-16,0.463506482114107,0.166,0.122,1.88629112329863e-11,"TMEM203"
6.66133814775094e-16,0.710162739028636,0.13,0.091,1.88629112329863e-11,"GABRA2"
7.79678267940224e-16,-0.666303084505261,0.074,0.106,2.20781495132633e-11,"ZNF438"
8.24034530039086e-16,-0.519862495370143,0.147,0.188,2.33341857871168e-11,"COP1"
8.88178419700125e-16,0.345191698867551,0.273,0.218,2.51505483106484e-11,"FUNDC2"
8.88178419700125e-16,0.304770632423988,0.282,0.227,2.51505483106484e-11,"TXNL1"
8.88178419700125e-16,0.356456683132301,0.216,0.167,2.51505483106484e-11,"NME4"
8.88178419700125e-16,0.371668224978301,0.201,0.153,2.51505483106484e-11,"SLC39A1"
1.07237768326342e-15,-0.468506209619159,0.219,0.263,3.03665188569702e-11,"PAN3"
1.11022302462516e-15,0.283365584632277,0.492,0.429,3.14381853883106e-11,"HSBP1"
1.11022302462516e-15,0.317316152770797,0.285,0.231,3.14381853883106e-11,"MRPS18C"
1.11022302462516e-15,0.359422253186832,0.233,0.182,3.14381853883106e-11,"TRAPPC4"
1.11022302462516e-15,0.386892753710172,0.215,0.166,3.14381853883106e-11,"MRPL17"
1.11022302462516e-15,0.450322673729364,0.184,0.138,3.14381853883106e-11,"METTL5"
1.11022302462516e-15,0.416099683854362,0.182,0.137,3.14381853883106e-11,"TMED1"
1.11022302462516e-15,0.454608934632352,0.17,0.126,3.14381853883106e-11,"C14orf119"
1.27801849719723e-15,-0.850644007797781,0.309,0.347,3.6189649785134e-11,"IGFBP5"
1.33226762955019e-15,0.322557735195397,0.34,0.282,3.77258224659727e-11,"SBDS"
1.33226762955019e-15,0.38065402270119,0.205,0.156,3.77258224659727e-11,"NUDCD2"
1.33226762955019e-15,0.333443824539237,0.188,0.142,3.77258224659727e-11,"JMJD8"
1.47539905515984e-15,-0.497149134384895,0.163,0.205,4.17788750449613e-11,"NSMCE2"
1.55431223447522e-15,0.294116455913312,0.277,0.224,4.40134595436348e-11,"GAS5"
1.57168202093601e-15,-0.675456020264969,0.118,0.155,4.45053197868449e-11,"FLT1"
1.57909776678319e-15,-0.435027729686799,0.122,0.162,4.47153114619995e-11,"SUPT3H"
1.77635683940025e-15,0.262990817208633,0.318,0.26,5.03010966212969e-11,"PSMB7"
1.77635683940025e-15,0.429321997850524,0.165,0.121,5.03010966212969e-11,"TUBA4A"
1.77635683940025e-15,0.406515105240236,0.161,0.118,5.03010966212969e-11,"RILPL2"
2.15924124760753e-15,-0.278837755117979,0.594,0.618,6.11432344085025e-11,"PCBP2"
2.44249065417534e-15,0.296892106030799,0.335,0.277,6.91640078542832e-11,"MRPS34"
2.44249065417534e-15,0.44968221068637,0.262,0.212,6.91640078542832e-11,"GLTP"
2.51897828387714e-15,-0.721099114414396,0.077,0.108,7.1329908064549e-11,"BCOR"
2.58288477655289e-15,-0.530334347885923,0.166,0.206,7.31395482176483e-11,"PALLD"
2.88657986402541e-15,0.252288282277124,0.338,0.277,8.17392820096075e-11,"ECI1"
2.88657986402541e-15,0.391150871515354,0.277,0.224,8.17392820096075e-11,"TCEA3"
3.10862446895044e-15,0.324982727546715,0.24,0.189,8.80269190872696e-11,"BSCL2"
3.10862446895044e-15,0.352064354329591,0.228,0.178,8.80269190872696e-11,"ADRM1"
3.33066907387547e-15,0.30802847197026,0.252,0.201,9.43145561649317e-11,"TIMM17B"
3.33066907387547e-15,0.521060898843571,0.105,0.069,9.43145561649317e-11,"HOMER3"
3.5361073433889e-15,-0.490405147438723,0.134,0.173,1.00131951642744e-10,"KLF2"
3.77475828372553e-15,0.326460596395026,0.385,0.328,1.06889830320256e-10,"THSD7A"
3.77475828372553e-15,0.269117214528395,0.531,0.478,1.06889830320256e-10,"CD59"
3.77475828372553e-15,0.420478362927668,0.165,0.122,1.06889830320256e-10,"MTX1"
3.77475828372553e-15,0.443257941945324,0.133,0.094,1.06889830320256e-10,"ATG101"
3.94130703768227e-15,-0.782581608597085,0.074,0.104,1.11605991386049e-10,"SULT1A1"
3.99680288865056e-15,0.420260267821289,0.314,0.263,1.13177467397918e-10,"TMEM176B"
4.16709735406706e-15,-0.360213702196642,0.311,0.352,1.17999695775117e-10,"ZFAND3"
4.66293670342566e-15,0.347512456536014,0.172,0.128,1.32040378630904e-10,"AGTRAP"
4.88498130835069e-15,0.50522532441923,0.232,0.185,1.38328015708566e-10,"FOLR1"
4.88498130835069e-15,0.438761542362806,0.125,0.086,1.38328015708566e-10,"MET"
5.10702591327572e-15,0.308478756423667,0.281,0.225,1.44615652786229e-10,"MRPL27"
5.32907051820075e-15,0.416629807174127,0.152,0.11,1.50903289863891e-10,"FAM89B"
5.72598564562748e-15,-0.414942655196725,0.176,0.218,1.62142735527233e-10,"UMAD1"
5.77315972805081e-15,0.455731448469054,0.131,0.092,1.63478564019215e-10,"TMEM115"
5.99520433297585e-15,0.355773913048289,0.19,0.144,1.69766201096877e-10,"ARPC5L"
6.21724893790088e-15,0.288021580025098,0.363,0.305,1.76053838174539e-10,"C1QBP"
6.66133814775094e-15,0.351101513837861,0.209,0.161,1.88629112329863e-10,"MRPS23"
6.66133814775094e-15,0.310699243693217,0.182,0.136,1.88629112329863e-10,"FAM32A"
6.66133814775094e-15,0.369208345477537,0.18,0.136,1.88629112329863e-10,"MEA1"
6.82627818110523e-15,-0.579660796451682,0.167,0.207,1.93299719254357e-10,"PRSS23"
6.88338275267597e-15,0.493096498811816,0.416,0.373,1.94916749407525e-10,"ID1"
7.32747196252603e-15,0.259951286553884,0.269,0.216,2.0749202356285e-10,"GRHPR"
7.32747196252603e-15,0.35936793780623,0.252,0.202,2.0749202356285e-10,"ITGB8"
8.43769498715119e-15,0.427030325235514,0.14,0.1,2.3893020895116e-10,"DRAM2"
8.50748440406203e-15,-0.639481437906783,0.18,0.218,2.40906435869824e-10,"ITPR1"
8.71241997020695e-15,-0.393415478275603,0.297,0.338,2.4670959629635e-10,"TBC1D5"
9.04267009381698e-15,-0.5662492789913,0.219,0.258,2.56061289046615e-10,"MAN2A1"
9.1977055544821e-15,-0.32972368433366,0.268,0.316,2.60451428186269e-10,"WWOX"
9.32587340685131e-15,0.263886722991601,0.48,0.425,2.64080757261809e-10,"RABAC1"
9.44733547091402e-15,-0.350530350525496,0.151,0.193,2.67520198529872e-10,"RAD51B"
1.06581410364015e-14,0.304635372147486,0.172,0.128,3.01806579727781e-10,"ACOT13"
1.06581410364015e-14,0.450275915691962,0.123,0.086,3.01806579727781e-10,"MLX"
1.1188846723876e-14,-0.363474796811269,0.308,0.351,3.16834572679996e-10,"TRA2A"
1.12859902218451e-14,-0.598226201056506,0.103,0.138,3.19585385111988e-10,"DLEU2"
1.15393715708912e-14,-0.429169458451068,0.251,0.293,3.26760384772925e-10,"NCOA1"
1.15463194561016e-14,0.292804798632271,0.294,0.241,3.2695712803843e-10,"LGALS3BP"
1.15463194561016e-14,0.378684183417727,0.16,0.119,3.2695712803843e-10,"ZNF511"
1.17683640610267e-14,0.310170724044993,0.198,0.152,3.33244765116092e-10,"RAB4A"
1.26565424807268e-14,0.508962835095871,0.136,0.098,3.5839531342674e-10,"MRPL49"
1.28785870856518e-14,0.254530342429424,0.375,0.316,3.64682950504402e-10,"C9orf16"
1.3338958021181e-14,-0.465023642149207,0.249,0.29,3.77719274285784e-10,"ROCK1"
1.37667655053519e-14,0.296968407913158,0.346,0.289,3.89833498815051e-10,"DRAP1"
1.4432899320127e-14,0.335909927096476,0.266,0.215,4.08696410048037e-10,"STOML2"
1.44709734152234e-14,-0.711224214445412,0.087,0.12,4.09774554198882e-10,"PRICKLE2"
1.62092561595273e-14,0.339911554045588,0.138,0.099,4.58997506669334e-10,"PCYT2"
1.66585938836745e-14,-0.409255217625953,0.164,0.205,4.71721403004011e-10,"SPIDR"
1.75415237890775e-14,0.472875870836121,0.133,0.095,4.96723329135307e-10,"CCDC106"
1.77635683940025e-14,0.373657414736502,0.26,0.209,5.03010966212969e-10,"CCT7"
1.77635683940025e-14,0.333040204530507,0.144,0.105,5.03010966212969e-10,"SNAPIN"
2.09288553747726e-14,-0.582457131552064,0.141,0.178,5.92642397647435e-10,"MIR29B2CHG"
2.1538326677728e-14,0.30508878296167,0.231,0.184,6.09900796533225e-10,"SPINT1"
2.16257589364677e-14,-0.591991371366341,0.074,0.104,6.12376615803955e-10,"TAPT1-AS1"
2.24265050974282e-14,0.293544062203529,0.179,0.135,6.35051344843873e-10,"FUCA2"
2.30926389122033e-14,0.432445982654482,0.138,0.099,6.5391425607686e-10,"LARP6"
2.42028619368284e-14,0.303983771778369,0.206,0.16,6.8535244146517e-10,"POLDIP2"
2.53130849614536e-14,0.325688532796968,0.291,0.238,7.16790626853481e-10,"SNRPB"
2.67876834133547e-14,-0.795566203427644,0.076,0.106,7.58546831215964e-10,"SH3KBP1"
2.75335310107039e-14,-0.318401385390628,0.294,0.235,7.79666997630102e-10,"UMOD"
2.8421709430404e-14,0.445369609099768,0.175,0.132,8.0481754594075e-10,"TAX1BP3"
2.90878432451791e-14,0.457566966900489,0.192,0.148,8.23680457173737e-10,"COA6"
2.99760216648792e-14,0.34347009068311,0.237,0.19,8.48831005484385e-10,"PSENEN"
3.01980662698043e-14,0.491931914093187,0.135,0.098,8.55118642562047e-10,"SDC1"
3.08642000845794e-14,0.460865883942793,0.177,0.135,8.73981553795034e-10,"POLD2"
3.0917677867175e-14,-0.593911288684699,0.085,0.117,8.75495884164795e-10,"ATP6V1G3"
3.17523785042795e-14,1.39948723145806,0.13,0.095,8.99132102105682e-10,"RGCC"
3.19744231092045e-14,0.485492199766226,0.19,0.147,9.05419739183344e-10,"HTATSF1"
3.20817180334047e-14,-0.969788456550736,0.094,0.125,9.08458009551922e-10,"LBH"
3.26466348320522e-14,-0.583847671697871,0.097,0.131,9.24454758539221e-10,"MCC"
3.46389583683049e-14,0.458409609187483,0.139,0.101,9.80871384115289e-10,"COASY"
4.19664303308309e-14,0.357983496351654,0.129,0.092,1.18836340767814e-09,"FAHD1"
4.44089209850063e-14,0.331719346564926,0.167,0.125,1.25752741553242e-09,"ASRGL1"
4.46309655899313e-14,0.338414730795443,0.238,0.19,1.26381505261008e-09,"TMEM134"
4.51091541042085e-14,-0.869638664215264,0.117,0.15,1.27735591676887e-09,"NAV2"
4.57411886145564e-14,0.256054933647109,0.255,0.205,1.29525323799839e-09,"TIMM10"
4.86277684785819e-14,0.275946625844261,0.312,0.257,1.376992520008e-09,"NDUFS3"
5.06261699229071e-14,0.272003105555335,0.362,0.304,1.43358125370696e-09,"LAMTOR1"
5.6621374255883e-14,0.267891207059674,0.301,0.248,1.60334745480384e-09,"C1D"
5.86197757002083e-14,0.291399392523486,0.328,0.273,1.6599361885028e-09,"DPY30"
5.88418203051333e-14,0.383200487735364,0.191,0.147,1.66622382558046e-09,"ACBD5"
6.48370246381091e-14,0.275539254449246,0.236,0.187,1.83599002667734e-09,"RRAGA"
6.77196034996915e-14,-0.567943632553985,0.178,0.218,1.91761601230077e-09,"TCF4"
7.61612994892857e-14,0.430345315497677,0.178,0.136,2.1566595176381e-09,"TSPAN33"
7.62986065954865e-14,-0.817203282579418,0.136,0.17,2.16054764296439e-09,"MYLK"
7.91756577739184e-14,-0.54623768839002,0.184,0.223,2.24201710118405e-09,"FOXN3"
8.12683254025615e-14,0.310183965207508,0.17,0.128,2.30127517042433e-09,"GTPBP6"
8.34887714518118e-14,0.318000919714168,0.125,0.088,2.36415154120095e-09,"TMEM60"
8.53679310827141e-14,-0.365473463762204,0.163,0.204,2.41736370446921e-09,"TEX41"
8.60967885621105e-14,-0.641982095180216,0.098,0.13,2.43800276171328e-09,"ATP8A1"
9.52778627077802e-14,-0.595437752816973,0.093,0.125,2.69798323829621e-09,"AMBRA1"
9.83657599817889e-14,0.318283449269022,0.233,0.185,2.78542322540432e-09,"DCTN2"
1.00364161426114e-13,0.293860694957644,0.223,0.178,2.84201195910327e-09,"TUBA1C"
1.07025499573865e-13,0.353912409814779,0.239,0.191,3.03064107143314e-09,"UBXN6"
1.08357767203415e-13,0.344054486146372,0.16,0.12,3.06836689389911e-09,"SURF2"
1.08799906267392e-13,-0.321698851757115,0.309,0.356,3.08088694577374e-09,"HSD11B2"
1.09690034832965e-13,0.328194328436722,0.157,0.117,3.10609271636508e-09,"C2orf74"
1.21369724516689e-13,-0.740594084966704,0.114,0.148,3.43682648913909e-09,"CNNM2"
1.22346577313692e-13,0.424764052900488,0.171,0.131,3.46448802979182e-09,"ABHD14A"
1.25899290992493e-13,0.426033670899495,0.129,0.092,3.56509022303442e-09,"GRB7"
1.27675647831893e-13,0.26794800467563,0.24,0.191,3.61539131965571e-09,"TIMMDC1"
1.29229960066368e-13,0.632455868449759,0.188,0.146,3.65940477919935e-09,"CLDN10"
1.29452004671293e-13,0.299311895507172,0.144,0.105,3.66569241627701e-09,"SNTB2"
1.35669253609194e-13,0.274933650756238,0.365,0.308,3.84174625445155e-09,"PFDN2"
1.37442168292961e-13,-0.431944946512403,0.297,0.334,3.89194987955177e-09,"GOLIM4"
1.38333788868295e-13,0.307571660579441,0.304,0.251,3.9171978993835e-09,"PSMA6"
1.38834821621572e-13,-0.586795374880817,0.101,0.133,3.93138564385806e-09,"MRTFA"
1.46999585436208e-13,-0.385056679285829,0.374,0.41,4.1625872607971e-09,"SNHG25"
1.48325796089921e-13,0.381805119023792,0.13,0.093,4.20014156787829e-09,"GGT6"
1.54321000422897e-13,0.37488872304799,0.166,0.126,4.36990776897517e-09,"C8orf82"
1.56983201583746e-13,-0.439019090698821,0.248,0.287,4.44529331924694e-09,"IRF2BP2"
1.57511425187099e-13,-0.529363242768626,0.072,0.101,4.46025102702308e-09,"CCDC7"
1.80966353013901e-13,0.341179823680786,0.278,0.23,5.12442421829462e-09,"TMEM176A"
1.83630888273001e-13,0.303328663502847,0.314,0.263,5.19987586322657e-09,"CAPG"
1.84074977482851e-13,0.337678458736586,0.436,0.376,5.21245113738189e-09,"BICC1"
1.86739512741951e-13,0.356300434896855,0.208,0.163,5.28790278231384e-09,"CDC26"
1.93844927973635e-13,-0.484031682704787,0.095,0.127,5.48910682542941e-09,"MAP3K5"
1.97175609173428e-13,0.624002028182896,0.117,0.084,5.58342172496396e-09,"UCP2"
2.05169214950729e-13,0.331871401347837,0.248,0.201,5.80977665975979e-09,"MRPS18B"
2.06279437975354e-13,0.436255013332886,0.171,0.13,5.8412148451481e-09,"CORO1B"
2.17603712826531e-13,0.363176758792458,0.195,0.152,6.16188433610887e-09,"C11orf1"
2.19513819511874e-13,-0.635666801138814,0.075,0.105,6.21597282711773e-09,"CNTLN"
2.19777333137432e-13,-0.712576959445378,0.086,0.117,6.22343474245265e-09,"ANKRD44"
2.32835427757112e-13,-0.478929174927364,0.146,0.183,6.59320080779815e-09,"WDR70"
2.33082443158803e-13,-0.634922855227213,0.103,0.136,6.60019554292782e-09,"XRRA1"
2.37587727269783e-13,0.266974755189558,0.334,0.279,6.72777167309846e-09,"NOL7"
2.38919994899334e-13,0.390702588587191,0.115,0.081,6.76549749556443e-09,"DESI1"
2.41806574763359e-13,0.364155291453804,0.242,0.195,6.84723677757404e-09,"MRPS7"
2.48982071646328e-13,-0.493023437958381,0.143,0.18,7.05042532280908e-09,"RFX3"
2.54463117244086e-13,0.356247538614477,0.13,0.094,7.20563209100078e-09,"PNPLA6"
2.57349697108111e-13,0.69993998443596,0.128,0.093,7.28737137301039e-09,"DBP"
2.58904009342587e-13,0.360025773704029,0.198,0.155,7.33138483255402e-09,"NCBP2AS2"
2.6042090614296e-13,-0.525874267815041,0.179,0.216,7.37433879925019e-09,"PCNX1"
2.60713546978813e-13,-0.594724936848962,0.151,0.188,7.38262550979905e-09,"CDK14"
2.67119659724813e-13,0.332401471282491,0.284,0.235,7.56402740442752e-09,"DDAH2"
2.78443934575989e-13,0.589645199357,0.194,0.153,7.88469689538829e-09,"CAPS"
2.97317725994617e-13,0.281396017399904,0.175,0.134,8.41914604698957e-09,"GET1"
3.27913334684182e-13,-0.348077540756192,0.224,0.264,9.28552189825198e-09,"SIK3"
3.30624416733372e-13,0.629169431655858,0.112,0.079,9.36229160863888e-09,"ST3GAL4"
3.31734639757997e-13,0.384447823583064,0.274,0.228,9.39372979402719e-09,"IFI27L2"
3.49720252756924e-13,0.616090000093779,0.142,0.106,9.90302839731783e-09,"FAM241A"
3.69704267200177e-13,0.280684702289223,0.218,0.172,1.04689157343074e-08,"TRIP6"
3.81916720471054e-13,0.287698863881364,0.318,0.268,1.08147357735788e-08,"AIG1"
3.9235281690253e-13,0.309345495783958,0.188,0.145,1.1110254716229e-08,"SMIM15"
4.00568467284756e-13,0.41211237149426,0.11,0.077,1.13428972881024e-08,"C16orf87"
4.0505198064413e-13,-0.545825974098022,0.258,0.293,1.14698569358998e-08,"ZFHX3"
4.10747325174502e-13,-0.375981527817031,0.15,0.187,1.16311320069664e-08,"TDRD3"
4.2499337382651e-13,0.44921973892069,0.22,0.177,1.20345373666453e-08,"LRRK2"
4.40980585381112e-13,0.303793835504727,0.314,0.263,1.2487247236237e-08,"LMO7"
4.67988722043751e-13,-0.720442389374363,0.09,0.12,1.32520366421129e-08,"RPS6KC1"
4.80726569662693e-13,0.329986222915627,0.143,0.106,1.36127342731385e-08,"NUDT8"
4.87831997020294e-13,0.336759088942117,0.235,0.189,1.38139386596237e-08,"CCDC186"
4.94493335168045e-13,0.38857625424227,0.153,0.114,1.40025677719535e-08,"SLC39A7"
5.18474152499948e-13,0.525664365878181,0.134,0.098,1.4681632576341e-08,"SHB"
5.36459765498876e-13,0.331664833887337,0.212,0.167,1.51909311796317e-08,"PLCXD2"
5.64222848585658e-13,-0.392541064763025,0.357,0.393,1.59770984034001e-08,"QKI"
5.6710192097853e-13,0.318641150304254,0.286,0.237,1.6058625096349e-08,"STMN1"
5.85740119868246e-13,-0.350274208116453,0.229,0.271,1.65864029743091e-08,"PARD3B"
6.02065370134334e-13,-0.364496446830731,0.318,0.355,1.70486850860939e-08,"TNRC6A"
6.14397421827562e-13,0.333821179459517,0.194,0.151,1.73978917938911e-08,"AK6"
6.30384633382164e-13,0.292570453038329,0.206,0.162,1.78506016634827e-08,"SNHG16"
6.34381436270814e-13,0.675124489496542,0.146,0.11,1.79637791308807e-08,"MFSD4A"
6.55253629133767e-13,0.445475168378688,0.188,0.147,1.85548170161809e-08,"EIF4A3"
6.61248833466743e-13,0.28812510189557,0.374,0.319,1.87245832172778e-08,"FAM162A"
6.95005168154282e-13,-0.260853052649535,0.402,0.446,1.96804613466248e-08,"PDE4D"
7.259557860481e-13,-0.466060634967789,0.279,0.317,2.05568899935241e-08,"RBMS1"
7.53451948272542e-13,-0.555055182342159,0.406,0.435,2.13354988192336e-08,"SYNE1"
7.76934072632685e-13,0.318573608004383,0.296,0.247,2.20004421347397e-08,"TMEM35B"
8.27560242555592e-13,0.316787291891246,0.215,0.17,2.34340233884467e-08,"HNRNPAB"
8.40660874246169e-13,0.335717024510462,0.195,0.153,2.38049939760288e-08,"ARL16"
8.85258429063662e-13,-0.505898184007606,0.109,0.141,2.50678629357957e-08,"MOB3B"
9.11049014007403e-13,0.422786428739003,0.133,0.097,2.57981749296476e-08,"GLT8D1"
9.16939103563794e-13,-0.347882191988469,0.263,0.304,2.5964964595616e-08,"STAG1"
9.43023437116608e-13,0.277094196640729,0.284,0.234,2.6703594668831e-08,"ANAPC13"
9.6009195933014e-13,-0.410675853081875,0.183,0.221,2.71869240123516e-08,"MAGI3"
9.88368224765608e-13,-0.475247790384176,0.13,0.165,2.79876230206877e-08,"CPEB3"
9.94781477706411e-13,-0.543981320547997,0.106,0.138,2.81692271042124e-08,"TMEM135"
1.05981889930717e-12,0.592450607468211,0.169,0.132,3.00108917716813e-08,"GALNT14"
1.0769163338864e-12,0.482248169933923,0.111,0.078,3.04950398266612e-08,"FAM207A"
1.10019884195957e-12,-0.883394768001071,0.074,0.101,3.11543306077692e-08,"LTC4S"
1.13309361893243e-12,0.507594659531328,0.132,0.097,3.20858120073098e-08,"CYTH2"
1.14441789378361e-12,0.363874328794919,0.221,0.178,3.24064814982705e-08,"EPB41L4A-AS1"
1.14551580282425e-12,-0.717061896249624,0.177,0.211,3.24375709885743e-08,"ACSL4"
1.22635235300095e-12,0.502836247167864,0.115,0.082,3.47266195799278e-08,"NR1H4"
1.2294609774699e-12,0.26255645404983,0.208,0.165,3.48146464990151e-08,"IGFBP3"
1.24344978758018e-12,0.267196406573539,0.239,0.192,3.52107676349078e-08,"DGCR6L"
1.28006089835559e-12,-0.556401698912729,0.107,0.14,3.62474844587353e-08,"ZNF609"
1.28363986107161e-12,0.375629972892948,0.202,0.16,3.63488299459647e-08,"NUTF2"
1.28941302079966e-12,0.443276985746046,0.193,0.152,3.65123085099839e-08,"IFT57"
1.28965954389723e-12,-0.512647118508726,0.203,0.24,3.65192893045378e-08,"ID2"
1.29049521420096e-12,-0.27438486153643,0.476,0.498,3.65429529805286e-08,"ZFP36L1"
1.31050725826753e-12,0.389424536200156,0.138,0.102,3.71096340323618e-08,"PIGH"
1.32433714910887e-12,-0.761152372392486,0.079,0.108,3.75012550513158e-08,"ZNF528-AS1"
1.36468614186924e-12,0.295210248656892,0.302,0.249,3.86438174793113e-08,"PDCD5"
1.39821487721292e-12,0.297981851598367,0.159,0.12,3.95932506780383e-08,"MTG1"
1.4210854715202e-12,0.292102667889433,0.17,0.131,4.02408772970375e-08,"SHARPIN"
1.44106948596345e-12,0.30293030119123,0.129,0.094,4.08067646340271e-08,"FAM3A"
1.47661194551182e-12,-0.44017038292485,0.137,0.172,4.18132204610581e-08,"COG5"
1.5594992030679e-12,-0.616131412789904,0.093,0.123,4.41603389332736e-08,"LCLAT1"
1.56163970643775e-12,0.295669880881645,0.318,0.267,4.42209515671976e-08,"CRYZ"
1.61559654543453e-12,0.332633150442523,0.216,0.172,4.57488473770695e-08,"RPL26L1"
1.6215917497675e-12,0.435638177179293,0.167,0.128,4.59186135781664e-08,"SLC39A4"
1.63895517388367e-12,-0.402529698985869,0.19,0.228,4.64102936588638e-08,"ARID2"
1.66000546641953e-12,0.356459531958092,0.183,0.142,4.70063747926019e-08,"TP53I3"
1.78057568689383e-12,0.254138643801731,0.217,0.172,5.04205617257725e-08,"ISCA2"
1.7865708912268e-12,0.306485300134892,0.273,0.225,5.05903279268693e-08,"UBE2M"
1.96770941529566e-12,-0.412038883249877,0.113,0.147,5.57196275129271e-08,"DANT2"
2.02104999402763e-12,0.287357629507387,0.178,0.137,5.72300726808805e-08,"RNASET2"
2.02790903134456e-12,-0.442858585518258,0.126,0.16,5.74243000405838e-08,"CRADD"
2.03903560702656e-12,1.37255517086621,0.109,0.079,5.77393712841712e-08,"SLC14A1"
2.08011385893769e-12,0.445548308175273,0.133,0.098,5.89025841435387e-08,"CRB3"
2.10653716692377e-12,0.385831559916676,0.111,0.078,5.96508129557805e-08,"DRAM1"
2.18597001606621e-12,-0.389750226012239,0.289,0.326,6.19001129449468e-08,"ANKRD17"
2.22995106237911e-12,-0.606723749360021,0.098,0.129,6.31455242333892e-08,"ATG7"
2.29616325952975e-12,0.277650155633669,0.24,0.195,6.50204550201039e-08,"LRP10"
2.2992718839987e-12,0.515473715160216,0.116,0.084,6.51084819391912e-08,"DPCD"
2.36470223408132e-12,-0.427051481886891,0.21,0.248,6.69612731624808e-08,"SOS2"
2.46352082727467e-12,-0.491979076272558,0.133,0.167,6.97595192659368e-08,"RNF150"
2.4678037391368e-12,0.262527847986099,0.256,0.209,6.98807984811367e-08,"UBE2I"
2.4713564528156e-12,0.357482240613587,0.18,0.14,6.99814006743793e-08,"PLGRKT"
2.64410715544727e-12,0.563015786193678,0.15,0.114,7.48731823208004e-08,"LINC01159"
2.67134754018472e-12,-0.552622267649171,0.147,0.182,7.56445482954106e-08,"PLCL2"
2.68052247065498e-12,0.423288330246342,0.141,0.106,7.5904354801537e-08,"SNRNP35"
2.70250488654256e-12,0.358586959445146,0.243,0.198,7.65268308722256e-08,"TSPAN6"
2.71560551823313e-12,0.297602350166304,0.202,0.16,7.68978014598076e-08,"ERI3"
2.7737947384822e-12,-0.586968426406396,0.134,0.167,7.85455456096005e-08,"DENND1A"
2.78275788139133e-12,-0.414757248456151,0.185,0.222,7.87993549273582e-08,"TENT2"
2.84727796895368e-12,0.296993990919745,0.217,0.173,8.06263702468613e-08,"PIGP"
